question_id,source_article,model_name,predicted_label,verification_status,lean4_pass,human_labels,matrix_category,augmented_labels,is_augmented_label,all_models_empty_for_question,empty_model_count_for_question,case_study_bucket
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-flash-non,fallacy of credibility,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-flash-non,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-flash-thinking,fallacy of relevance,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-flash-thinking,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-pro-non,ad hominem,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-pro-non,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-pro-thinking,fallacy of extension,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",gemini-pro-thinking,fallacy of relevance,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",moonshotai/kimi-k2-thinking,equivocation,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",moonshotai/kimi-k2-thinking,false causality,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",moonshotai/kimi-k2-thinking,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-4o-2024-11-20,fallacy of relevance,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-4o-2024-11-20,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-5,equivocation,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-5,fallacy of extension,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-5,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-oss-120b,fallacy of relevance,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-oss-120b,false dilemma,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",openai/gpt-oss-120b,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",qwen/qwen3-235b-a22b-thinking-2507,fallacy of extension,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",qwen/qwen3-235b-a22b-thinking-2507,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",qwen_qwen3-235b-a22b-2507,fallacy of extension,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",qwen_qwen3-235b-a22b-2507,fallacy of relevance,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",qwen_qwen3-235b-a22b-2507,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",x-ai/grok-4-fast-thinking,false dilemma,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",x-ai/grok-4-fast-thinking,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",x-ai_grok-4-fast,false dilemma,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
19,"The figure traditionally cited that suggests 97 per cent of climate scientists agree that global warming is man-made was also found to be flawed . A survey which claimed to have questioned 10,257 academics , was found to have winnowed down the sample to just 77 . A poll of 1854 members of the American Meteorological Society found the number who believe climate change to be man-made to be 52 per cent .",x-ai_grok-4-fast,faulty generalization,lean_pass,True,ad populum,Compilable-Alternative,,False,False,0,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",deepseek/deepseek-r1,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",deepseek/deepseek-r1,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",gemini-flash-non,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",gemini-flash-thinking,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",gemini-pro-non,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",gemini-pro-thinking,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",gemini-pro-thinking,intentional,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",moonshotai/kimi-k2-thinking,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",moonshotai/kimi-k2-thinking,intentional,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-4o-2024-11-20,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-4o-2024-11-20,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-5,equivocation,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-5,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-5,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-oss-120b,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",openai/gpt-oss-120b,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",qwen/qwen3-235b-a22b-thinking-2507,equivocation,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",qwen/qwen3-235b-a22b-thinking-2507,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",qwen/qwen3-235b-a22b-thinking-2507,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",qwen_qwen3-235b-a22b-2507,fallacy of extension,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",qwen_qwen3-235b-a22b-2507,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",qwen_qwen3-235b-a22b-2507,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",x-ai/grok-4-fast-thinking,false causality,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",x-ai/grok-4-fast-thinking,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",x-ai_grok-4-fast,equivocation,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
21,"Another study revealed that , by 2100 , there will be 2 billion climate refugees – and several million of them will be migrating from Florida to places further inland .",x-ai_grok-4-fast,faulty generalization,lean_pass,True,appeal to emotion | fallacy of credibility,Compilable-Alternative,,False,False,1,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",anthropic/claude-sonnet-4.5,false dilemma,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",deepseek/deepseek-chat-v3.1,false dilemma,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",deepseek/deepseek-r1,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",gemini-pro-non,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",gemini-pro-thinking,false dilemma,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",moonshotai/kimi-k2-thinking,false dilemma,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",openai/gpt-4o-2024-11-20,false dilemma,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",openai/gpt-5,fallacy of extension,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",openai/gpt-oss-120b,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",qwen/qwen3-235b-a22b-thinking-2507,equivocation,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
22,"And since the biggest risk to humanity is poverty , if we allow policymakers to have their way , the resulting energy poverty will indeed cause the deaths of some of our children and grandchildren .",x-ai_grok-4-fast,false dilemma,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,anthropic/claude-sonnet-4.5,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,deepseek/deepseek-r1,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,gemini-flash-non,fallacy of credibility,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,gemini-pro-non,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,gemini-pro-thinking,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,moonshotai/kimi-k2-thinking,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,openai/gpt-4o-2024-11-20,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,openai/gpt-5,ad populum,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,openai/gpt-oss-120b,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,qwen/qwen3-235b-a22b-thinking-2507,fallacy of credibility,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
23,” Britain ’ s most high-profile environmental group claimed “ Climate Change Kills Children . ”,qwen_qwen3-235b-a22b-2507,fallacy of extension,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | false causality,False,False,0,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,anthropic/claude-sonnet-4.5,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,deepseek/deepseek-r1,fallacy of logic,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,gemini-flash-non,fallacy of extension,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,gemini-flash-thinking,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,gemini-pro-non,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,gemini-pro-non,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,gemini-pro-thinking,fallacy of extension,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,gemini-pro-thinking,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,moonshotai/kimi-k2-thinking,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,openai/gpt-5,fallacy of relevance,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,openai/gpt-5,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,openai/gpt-oss-120b,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,qwen_qwen3-235b-a22b-2507,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,x-ai_grok-4-fast,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
24,By the time I get to Australia to see it the whole bloody lot will have dissolved . ’,x-ai_grok-4-fast,faulty generalization,lean_pass,True,appeal to emotion,Compilable-Alternative,,False,False,3,2_compilable_alternative
25,"The glaciers of Pine Island Bay are two of the largest and fastest-melting in Antarctica . ( A Rolling Stone feature earlier this year dubbed Thwaites “ The Doomsday Glacier. ” ) Together , they act as a plug holding back enough ice to pour 11 feet of sea-level rise into the world ’ s oceans — an amount that would submerge every coastal city on the planet .",gemini-flash-thinking,fallacy of logic,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | faulty generalization,False,False,0,2_compilable_alternative
25,"The glaciers of Pine Island Bay are two of the largest and fastest-melting in Antarctica . ( A Rolling Stone feature earlier this year dubbed Thwaites “ The Doomsday Glacier. ” ) Together , they act as a plug holding back enough ice to pour 11 feet of sea-level rise into the world ’ s oceans — an amount that would submerge every coastal city on the planet .",moonshotai/kimi-k2-thinking,fallacy of relevance,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | faulty generalization,False,False,0,2_compilable_alternative
25,"The glaciers of Pine Island Bay are two of the largest and fastest-melting in Antarctica . ( A Rolling Stone feature earlier this year dubbed Thwaites “ The Doomsday Glacier. ” ) Together , they act as a plug holding back enough ice to pour 11 feet of sea-level rise into the world ’ s oceans — an amount that would submerge every coastal city on the planet .",moonshotai/kimi-k2-thinking,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | faulty generalization,False,False,0,2_compilable_alternative
25,"The glaciers of Pine Island Bay are two of the largest and fastest-melting in Antarctica . ( A Rolling Stone feature earlier this year dubbed Thwaites “ The Doomsday Glacier. ” ) Together , they act as a plug holding back enough ice to pour 11 feet of sea-level rise into the world ’ s oceans — an amount that would submerge every coastal city on the planet .",openai/gpt-4o-2024-11-20,false causality,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | faulty generalization,False,False,0,2_compilable_alternative
25,"The glaciers of Pine Island Bay are two of the largest and fastest-melting in Antarctica . ( A Rolling Stone feature earlier this year dubbed Thwaites “ The Doomsday Glacier. ” ) Together , they act as a plug holding back enough ice to pour 11 feet of sea-level rise into the world ’ s oceans — an amount that would submerge every coastal city on the planet .",openai/gpt-5,fallacy of relevance,lean_pass,True,appeal to emotion,Compilable-Alternative,appeal to emotion | faulty generalization,False,False,0,2_compilable_alternative
